id;name;address;city;state;postal_code;latitude;longitude;created_by;last_modified_by
3053;Pertamina;Jl. Gunung Sahari Raya;;;;106.8394824;-6.1663887;System;System
3054;Shell Radio Dalam;Jl. Radio Dalam Raya;;;;106.7892346;-6.2602547;System;System
3055;Shell Retail Site (SPBU) - DR Soepomo;Jl. Let. Jend. Soepomo;;;;106.8469227;-6.2311095;System;System
3056;Indomaret Malaka;Jl. Damai 2 No.RT. 002 Jakarta Timur Kota Jakarta Timur,;;;;106.8916418;-6.3303247;System;System
3057; SPBU Coco 31-124.01 Fatmawati;JL RS. Fatmawati, No. 06;;;;106.7975785;-6.2766933;System;System
3058;SPBU Pertamina Hang Lekir;Jl. Hang Lekir I No.4;;;;106.7971355;-6.2291581;System;System
3059;Indomaret Cipinang Timur;Jl. Cipinang Timur No.43 Jakarta Timur Kota Jakarta Timur;;;;106.8921448;-6.2047894;System;System
3060;Shell Retail Site (SPBU) - Pondok Indah;Jl. Arteri Pondoh Indah No. 31;;;;106.7814017;-6.2595029;System;System
3061;Indomaret Jatiwaringin;Jl. Jatiwaringin Raya Makasar Kota Jakarta Timur;;;;106.9086432;-6.2501943;System;System
3062;SPBU Kuningan;Jalan Haji R. Rasuna Said;;;;106.8339451;-6.2287078;System;System
3063;Indomaret Dukuh 3;Jl. Dukuh III No.7 Dukuh, Kramat Jati Dukuh Jakarta Timur;;;;106.8814855;-6.2999604;System;System
3064;SPBU 31.102.02;Jl. Abdul Muis;;;;106.8182333;-6.1785566;System;System
3065;Indomaret Kampung Rambutan;Jl. Suci No.27 Ciracas Kota Jakarta Timur;;;;106.8668672;-6.3158365;System;System
3066;SPBU 34-12503;JL. Pasar Minggu Raya, No. 100;;;;106.8468899;-6.2733612;System;System
3067;Indomaret Pulomas Barat;Jl. Pulomas Barat Vi No. 73 Kayuputih Kayu Putih Jakarta Timur;;;;106.8759867;-6.1846718;System;System
3068;SPBU 31-10701;Jl. Industri Raya Kemayoran;;;;106.8386554;-6.1489969;System;System
3069;Indomaret Penggilingan;Jl. Raya Penggilingan No.11 Jakarta Timur;;;;106.932909;-6.206079;System;System
3070;Indomaret Tipar Cakung 3;JL. Tipar Cakung, No. 11 RT. 07 RW. 07 Cakung Bar. Jakarta Timur;;;;106.934045;-6.169441;System;System
3071;Indomaret Bulak Rantai;Jl. Bulak Rantai No 35 R 009 Rw 001 Central Kampung Jakarta Timur;;;;106.86799;-6.289964;System;System
3072;SPBU 34-12705;Jl Letjen Mt Haryono Cikoko ;;;;106.853;-6.24375;System;System
3073;Indomaret Muhajar;Jl. H. Muhajar No.20 Kb. Jeruk Kota Jakarta Barat;;;;106.778341;-6.222244;System;System
3074;Shell Indonesia;Jl. Yos Sudarso Kav. 48 Sunter ;;;;106.879517;-6.1446338;System;System
3075;Indomaret Srengseng;Jl. Srengseng Raya No.16 Jakarta Barat;;;;106.7606175;-6.214688;System;System
3076;SPBU 34-13708;Jl. Kelapa Dua Wetan No. 8;;;;106.8857998;-6.3429078;System;System
3077;Indomaret Rawa Buaya;Rawa Buaya Jakarta Barat Kota Jkt Barat;;;;106.738207;-6.161334;System;System
3078;SPBU 34-13901;Jl. Bekasi Timur No. 29 Rawa Bunga Jatinegara Jakarta ;;;;106.8704362;-6.216513;System;System
3079;SPBU 34-12607;Jl. Moch Kahfi 1 Ciganjur ;;;;106.8036242;-6.3388032;System;System
3080;SPBU 34-13303;Jl. Otto Iskandardinata Raya No. 69-71 Bali Mester ;;;;106.8611725;-6.213003;System;System
3081;SPBU 34.115.10;Jl. Panjang Raya No. 38 Kebon ;;;;106.766;-6.1799722;System;System
3082;SPBU 34-12502;Jl. Letjen TB Simatupang No. 25 Tanjung Barat Pasar ;;;;106.8280291;-6.2872193;System;System
3083;SPBU 34-12603;Jl Lenteng Agung No 44 ;;;;106.837;-6.32066;System;System
3084;Spbu 34.105.05;Jl. Letjen Suprapto Cempaka ;;;;106.8600971;-6.1736596;System;System
3085;SPBU 34-14401;Jl. Pluit Selatan Raya Kav 1 ;;;;106.7903567;-6.1358446;System;System
3086;SPBU 31-13901;Jl. Cakung Cakung Barat ;;;;106.9479627;-6.1856582;System;System
3087;SPBU 34-13801;Jl Tmii Pintu 2 Pinang Ranti ;;;;106.888;-6.29141;System;System
3088;Spbu 34-14301;Jl. Danau Sunter Utara-Griya ;;;;106.8671907;-6.1386497;System;System
3089;Pertamina Spbu 34-14206;Jalan Raya Pegangsaan Dua;;;;106.9151416;-6.1666719;System;System
3090;Total Gas Station;Jl. Daan Mogot KAV 49-55 ;;;;106.7829722;-6.16575;System;System
3091;SPBU 34-14206;Jakarta Utara, JL Pegangsaan Dua;;;;106.9171314;-6.157993;System;System
3092;SPBU Ciputat;JL. Ciputat Raya, No. 41;;;;106.775725;-6.2641032;System;System
3093;Spbu 34-11713;Jl. Daan Mogot Pesing;;;;106.7651499;-6.1583127;System;System
3094; Spbu 34 12209;Jalan Ciledug Raya;;;;106.765369;-6.2382;System;System
3095;Shell V-Power;Jalan Kemanggisan Utama;;;;106.792624;-6.1895686;System;System
3096;SPBU 34-13706;JL. Jambore Raya, No. 2;;;;106.8894291;-6.3670931;System;System
3097;Mandiri Unit Mikro Jakarta Prima Sunter;Ruko Prima Sunter Jl. Danau Sunter Utara Blok A Kav. No.1 Jakarta Utara Daerah Khusus Ibukota Jakarta 14350;;;;106.8545743;-6.1302416;System;System
3098;ATM Mandiri KCP Jakarta Sunter Agung Utara;JL Sunter Agung Utara, No. 25, Blok A 36 D 14350;;;;106.8609286;-6.1362086;System;System
3099;Mandiri ATM KCP Jakarta Sunter Permai;Jl. Sunter Permai Raya No. 1-4Daerah Khusus Ibukota Jakarta Utara 14340;;;;106.8609517;-6.1304517;System;System
3100;Mandiri ATM RS. Satya Negara;Jl.Agung Utara Raya Blok A No.1 Daerah Khusus Ibukota Jakarta 14350;;;;106.8615421;-6.1393473;System;System
3101;ATM Mandiri KCP Jakarta Prima Sunter;Ruko Prima Sunter, JL Danau Sunter Utara, Blok A Kav. No. 1;;;;106.8838748;-6.1411184;System;System
3102;Mandiri ATM Plaza Koja Tanjung Priok;Jl. Yos Sudarso No 30 Daerah Khusus Ibukota Jakarta 14220;;;;106.8896655;-6.142955;System;System
3103;Mandiri ATM KK Jakarta Sunter Kirana;Komplek Pertokoan Mitra Sunter Jl. Mitra Sunter Bulevard Blok B No. 40 Jakarta Utara Daerah Khusus Ibukota Jakarta 14350;;;;106.8864634;-6.1500896;System;System
3104;Bengkel Motor Mr. Montir Kebon Kacang;Jl. Kebon Kacang XII No. 38A, Kebon Kacang, Tanah Abang, Jakarta Pusat;;;;106.820585;-6.1917275;System;System
3105;ATM Mandiri Alfarabat Sunter;JL Danau Agung III, No. 5, Sunter Podomoro Jakarta Utara 14350;;;;106.8606096;-6.1458985;System;System
3106;Mandiri ATM Indomaret Danau Agung;Jl. Danau Agung Barat Jakarta Utara Daerah Khusus Ibukota Jakarta 14350;;;;106.8610876;-6.1452371;System;System
3107;Mandiri ATM Janhindros AL;Jl. Pantai Kuta V No.1 Ancol- Jakarta Utara Daerah Khusus Ibukota Jakarta 14430;;;;106.8494865;-6.1231259;System;System
3108;Mandiri ATM Tunai;Pantai Impian Jaya Ancol Pantai Timur Jalan Pasir Putih No.07 Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430;;;;106.8528161;-6.1187619;System;System
3109;Bank Mandiri Jakarta Jaya Ancol (d/h Jkt Pasar Seni Ancol);Gedung Ecopark Jl. Lodan Timur No. 7 Ancol , Pademangan Daerah Khusus Ibukota Jakarta 14420;;;;106.8434512;-6.1266363;System;System
3110;Mandiri ATM KCP Jakarta Ruko Tekstil Mangga Dua;Ruko Tektil Blok C - 3Jl. Mangga Dua Raya Kav. No. 4 Daerah Khusus Ibukota Jakarta 14430;;;;106.8247626;-6.1305534;System;System
3111;Mandiri ATM KCP Jakarta Ancol;Jl. Parang Tritis No. 4 Daerah Khusus Ibukota Jakarta 14430;;;;106.8235717;-6.1274206;System;System
3112;Mandiri ATM Alfamart Bunda Mulia;Jl. Lodan No. 02 Daerah Khusus Ibukota Jakarta 14430;;;;106.8205052;-6.1303284;System;System
3113;Mandiri ATM KCP Jakarta Mitra Bahari;Komplek Pertokoan Mitra Bahari Blok E No.7-8 Jl. Pasar Ikan Daerah Khusus Ibukota Jakarta 14440;;;;106.8085163;-6.1253076;System;System
3114;Mandiri ATM Indomaret Sunda Kelapa;Jl. Maritim Raya 2 Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430;;;;106.8095152;-6.1197721;System;System
3115;Mandiri ATM RS. Pluit;Jl. Raya Pluit Selatan Daerah Khusus Ibukota Jakarta 14440;;;;106.8001991;-6.1257901;System;System
3116;Mandiri ATM ATM center Lobby Akasia Condominium CBD Pluit;Jl. Pluit Selatan Raya Jakarta Utara Daerah Khusus Ibukota Jakarta 14450;;;;106.7962937;-6.124476;System;System
3117;Mandiri ATM KCP Jakarta CBD Pluit;Gedung CBD Pluit Blok A No. 6, Jl. Raya Pluit Selatan Daerah Khusus Ibukota Jakarta 14440;;;;106.7964747;-6.1257184;System;System
3118;ATM Mandiri SPBU Jembatan Lima;JL Raya Jembatan Lima Jakarta Barat 14450;;;;106.7920177;-6.1309383;System;System
3119;Mandiri ATM Hotel Tematic Jembatan;Jl. Jembatan Tiga No.3 Jakarta Utara Daerah Khusus Ibukota Jakarta 14440;;;;106.7915449;-6.1285929;System;System
3120;ATM Mandiri Pooling Emporium Pluit;CBD Pluit Blok S-6, JL Pluit Selatan Raya 14450;;;;106.7903292;-6.1284601;System;System
3121;Mandiri ATM KCP Jakarta Pluit Kencana;Jl. Raya Pluit Kencana No. 51-53 Daerah Khusus Ibukota Jakarta 14450;;;;106.788063;-6.1226593;System;System
3122;Mandiri ATM Apartemen Laguna;Jl. Pluit Timur Blok Mm Jakarta Utara Daerah Khusus Ibukota Jakarta 14450;;;;106.7908038;-6.1197199;System;System
3123;Mandiri ATM Alfamart Muara Karang;Jl. Muara Karang Raja Blok A7U No.123 Daerah Khusus Ibukota Jakarta 14450;;;;106.7738147;-6.117241;System;System
3124;Mandiri ATM Apartemen Pluit Riverside;Jl. Pluit Karang Barat No. 50 Jakarta Utara Daerah Khusus Ibukota Jakarta 14450;;;;106.773353;-6.1139303;System;System
3125;Bank Mandiri Jakarta Pantai Indah Selatan;Jl. Pantai Indah Selatan I Blok D-A Kav.No.1, Penjaringan Kapuk Muara, Penjaringan Daerah Khusus Ibukota Jakarta 14460;;;;106.7699336;-6.1165602;System;System
3126;Mandiri ATM KCP Jakarta Pantai Indah Kapuk;Rukan Bukit Golf Mediterania Blok C No.1 Pantai Indah Kapuk Jakarta Utara Daerah Khusus Ibukota Jakarta 14460;;;;106.7584246;-6.1208991;System;System
3127;Mandiri ATM KCP Jakarta Tanjungpriok Yos Sudarso;Jl. Yos Sudarso No. 750 Daerah Khusus Ibukota Jakarta 14210;;;;106.8909065;-6.1326869;System;System
3128;Mandiri ATM Indomaret Sungai BaUnit Mikro;Jl. Sungai Bambu Raya Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14330;;;;106.888141;-6.1285335;System;System
3129;Mandiri ATM Alfamart Warakas;Jl. l. Warakas 1 Jakarta Utara Daerah Khusus Ibukota Jakarta 14340;;;;106.8722808;-6.1220093;System;System
3130;ATM Mandiri Alfamart gadang;Jalan Gadang I Daerah Khusus Ibukota Jakarta 14330;;;;106.8822296;-6.1187106;System;System
3131;Mandiri ATM Alfamart Enim;Jl. Enim Daerah Khusus Ibukota Jakarta 14310;;;;106.8833741;-6.1106799;System;System
3132;24 Bright & Atm Mandiri;Jl. Enggano Raya-Tanjung Priok;;;;106.8865054;-6.1102604;System;System
3133;Mandiri ATM KC Jakarta Tanjung Priok Enggano;JL Enggano Raya, No. 42 Jakarta Utara;;;;106.8874237;-6.1098408;System;System
3134;ATM Mandiri KCP Jakarta Pertamina DPKK;JL Yos Sudarso, No. 32-34 14230 Jakarta Utara;;;;106.8919143;-6.1272645;System;System
3135;Mandiri ATM Kantor Pos Ampera;Jl. Ampera Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14320;;;;106.8906554;-6.1229322;System;System
3136;Mandiri ATM Indomaret Kebon Bawang;Jl. Bugis Gg. Remaja Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14320;;;;106.8916177;-6.1163738;System;System
3137;Mandiri ATM KCP Jakarta WTC Mangga Dua;Jl. Mangga Dua Raya No.27 Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430;;;;106.8285336;-6.1342513;System;System
3138;Mandiri ATM KCP Jakarta Mangga Dua Square;Mangga Dua Square Blok B No. 9 Jl. Gunung Sahari Raya 1 Daerah Khusus Ibukota Jakarta 14430;;;;106.8317783;-6.1390024;System;System
3139;Mandiri ATM Hotel Sheraton;Jl. Gunung Sahari Raya No. 3 Daerah Khusus Ibukota Jakarta 10720;;;;106.8315803;-6.1393561;System;System
3140;ATM Mandiri KCP Jakarta Graha Rekso;Graha Rekso Building Ground & 3 Floor, JL Bulever Artha Gading, Kavling A1;;;;106.8932436;-6.145203;System;System
3141;ATM Mandiri Gedung Futsal Club Fauzi Bowo;JL Boulevard Artha Gading, Kavling Komersil Blok D-05, Kelapa Gading Barat 14240;;;;106.8941418;-6.145243;System;System
3142;Mandiri ATM KCP Jakarta Cakung;Komplek PT KBN, Jl. Raya Cakung, Cilincing Daerah Khusus Ibukota Jakarta 14120;;;;106.9442084;-6.1052687;System;System
3143;Bank Mandiri Jakarta KBN Cilincing;Jl. Lampung No.1, Cilincing Kawasan Berikat Nusantara, Unit Usaha Kawasan Marunda Daerah Khusus Ibukota Jakarta 14120;;;;106.9404743;-6.1066671;System;System
3144;Mandiri ATM Alfamart Kebantenan;Kebantenan Jakarta Utara Daerah Khusus Ibukota Jakarta 14130;;;;106.931863;-6.1189522;System;System
3145;ATM Mandiri KCP Jakarta Cakung Babek TNI;JL Raya Cakung Cilincing 14130;;;;106.9220363;-6.1123218;System;System
3146;Mandiri ATM KCP Jakarta TanjungPriok Kramat;Gg. IV Jakarta Utara Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260;;;;106.9165933;-6.1180797;System;System
3147;Mandiri ATM KCP Jambi Sam Ratulangi;JL Dr. Sam Ratulangi, No. 20 Jambi Jakarta Pusat;;;;106.8322213;-6.1893664;System;System
3148;Mandiri ATM Gedung Wisma Mandiri;JL Kebon Sirih, No. 83 Jakarta Pusat 10340;;;;106.8307516;-6.1852116;System;System
3149;Mandiri ATM Area Jakarta Thamrin;Jl. Kebon Sirih No. 83 Gedung Wisma Mandirim Jakarta Pusat Daerah Khusus Ibukota Jakarta 10340;;;;106.8307601;-6.1847542;System;System
3150;Bank Mandiri Jakarta Gedung Bimantara;Gedung Bimantara, Jl. Kebun Sirih 17-19 Kebon Sirih, Menteng Daerah Khusus Ibukota Jakarta 10340;;;;106.831219;-6.1854264;System;System
3151;ATM Mandiri KCP Jakarta Wisma Alia;Jl. M. Ikhwan Ridwan Rais No. 10-18, Wisma Alia Daerah Khusus Ibukota Jakarta 10110;;;;106.8328597;-6.1817207;System;System
3152;Mandiri ATM Stasiun GambirPA (BDN);Jl. M.I. Ridwan Rais Jakarta Pusat Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110;;;;106.8319189;-6.1807227;System;System
3153;Mandiri KCP Jakarta KP Pertamina;Jl. Perwira No. 2 Daerah Khusus Ibukota Jakarta 10110;;;;106.831051;-6.1722825;System;System
3154;Mandiri ATM Kantor Kementrian BUMN;Jl. Merdeka Selatan Daerah Khusus Ibukota Jakarta 10110;;;;106.8269105;-6.1717673;System;System
3155;Mandiri ATM KCP Jakarta Prapatan;Jl. Prapatan No. 30 Jakarta Pusat Daerah Khusus Ibukota Jakarta 10410;;;;106.8349353;-6.1804833;System;System
3156;Universitas Padjadjaran;Jl. Raya Bandung Sumedang Km. 21;;;;107.7747679;-6.9261494;System;System
3157;Asia - Afrika Bandung;Jl.Asia - afrika, Bandung;;;;107.6104272;-6.9215784;System;System
3158;Taman Budaya Jawa Barat;JL. Bukit Dago Utara, No. 53 40135;;;;107.6184973;-6.8685179;System;System
3159;Telkom University;Terusan Buah Batu, JL. Telekomunikasi, Dayeuh Kolot, Bandung, 40257 Sukapura Dayeuhkolot Bandung, Jawa Barat 40257, Indonesia;;;;107.631329;-6.973787;System;System
3160;Hotel Harris Bandung;Jl. Peta No. 241, Pasir Koja, Festival Citylink, Suka Asih, Bojongloa Kaler, Kota Bandung, Jawa Barat 40323;;;;107.5868813;-6.9278204;System;System
3161;Husein Sastranegara Intenational Airport;Jalan Pajajaran No. 156;;;;107.576049;-6.9034531;System;System
3162;Graha Bhayangkara;Jl. Cicendo, Cicendo, Kota Bandung, Jawa Barat 40171;;;;107.6038079;-6.9098141;System;System
3163;Jakarta Convention Center;Jl. Jend. Gatot Subroto, Daerah Khusus Ibukota Jakarta 10270, Indonesia;;;;106.8083898;-6.2139653;System;System
3164;Fakultas Hukum Universitas Pasundan;Jl. Lengkong Besar 68 Bandung;;;;107.6128419;-6.928834;System;System
3165;Universitas Siliwangi;Jl. Siliwangi No. 24, Jawa Barat, Indonesia;;;;108.2211042;-7.3509103;System;System
3166;Universitas Padjadjaran Jatinangor;Jl. Raya Bandung Sumedang Km. 21, Jatinangor, Jawa Barat 45363, Indonesia;;;;107.7746881;-6.9261321;System;System
3167;Universitas Islam Bandung;Jl. Tamansari No. 1, Jawa Barat 40116, Indonesia;;;;107.6083965;-6.9034436;System;System
3168;SMA Negeri 1 Banjarsari;Jl. Raya Banjarsari KM 3, Cibadak, Banjarsari, Ciamis, Jawa Barat 46383, Indonesia;;;;108.622592;-7.493111;System;System
3169;Meteor Futsal;Jl. Terusan Jakarta, Antapani, Kota Bandung, Jawa Barat 40291, Indonesia;;;;107.6568806;-6.912275;System;System
3170;Institut Teknologi Bandung (ITB);Jl. Ganesha No.10, Jawa Barat 40132, Indonesia;;;;107.6106591;-6.89148;System;System
3171;Sasana Budaya Ganesha (Sabuga);Jl. Tamansari No. 73, Lb. Siliwangi, Coblong, Kota Bandung, Jawa Barat 40132, Indonesia;;;;107.610607;-6.887894;System;System
3172;Universitas Jenderal Achmad Yani;Jl. Terusan Jendral Sudirman, Cimahi, Jawa Barat 40285;;;;107.5284678;-6.889492;System;System
3173;Saung Angklung Udjo;Jl. Padasuka No.118, Cibeunying Kidul, Kota Bandung, Jawa Barat 40192;;;;107.6527763;-6.8980322;System;System
3174;SMP Negeri 2 Bandung;Jl. Sumatera, Sumur Bandung, Bandung, Jawa Barat 40117;;;;107.614093;-6.9139579;System;System
3175;Bale ASRI Pusdai;Jl. Diponegoro No. 63;;;;107.5562078;-6.8997575;System;System
3176;Universitas Pendidikan Indonesia;Jl. Dr Setiabudi No. 229, Jawa Barat;;;;107.5929206;-6.8609707;System;System
3177;SMAN 4 Cimahi;Jalan. Kihapit Barat No. 323, Jawa Barat;;;;107.5216565;-6.9023906;System;System
3178;STIKES Muhammadiyah Ciamis;JL. K.H. Ahmad Dahlan, No. 20, Kec. Ciamis, 46211;;;;108.3482623;-7.332566;System;System
3179;SMA TRINITAS;Jl. Kb. Jati No.209, Andir, Bandung, Jawa Barat 40182;;;;107.5925566;-6.9170143;System;System
3180;SMAN 1 Cicalengka;Jl. H. Darham No. 42 Ds. Babakan Peuteuy Kec. Cicalengka;;;;107.8398179;-6.9839057;System;System
3181;Lapangan Softball Lodaya Bandung;Jl. Lodaya, Lengkong, Kota Bandung, Jawa Barat;;;;107.620356;-6.9310631;System;System
3182;SMAN 8 Bandung;Jl. Solontongan No. 3, Jawa Barat 40264;;;;107.6258477;-6.9383639;System;System
3183;UIN SUNAN GUNUNG DJATI BANDUNG;Jalan A.H. Nasution No. 105, Jawa Barat 40614;;;;107.6473957;-6.9309601;System;System
3184;Jl. Braga;Jl. Braga;;;;107.6072561;-6.9178846;System;System
3185;Kampus II Unisba;Ciburial;;;;107.64513;-6.857058;System;System
3186;Pikiran Rakyat;Jl. Asia Afrika No.77, Sumur Bandung, Kota Bandung, Jawa Barat 40111;;;;107.5402844;-6.9212993;System;System
3187;Pesantren Darul Arqam Muhammadiyah;JL. Ciledug, No. 284, RT 001/02, Indonesia;;;;107.905934;-7.230868;System;System
3188;Rindam iii Siliwangi;Jl Menado No.4 Bandung;;;;107.76981988632812;-6.853800347492628;System;System
3189;Gedung Teater Tertutup Taman Budaya Jawa Barat;Jl. Bukit Dago Utara No.53,Coblong,Kota Bandung, Jawa Barat 40135;;;;107.6184437;-6.8685126;System;System
3190;As Syifa Boarding School Subang;Jalan Raya Subang-Bandung KM.12 Tambakmekar,Jalancagak Subang, Jawa Barat;;;;107.7204131;-6.6568819;System;System
3191;Universitas Widyatama;Jalan Cikutra No. 204A,Cibeunying Kidul,Jawa Barat 40125;;;;107.645459;-6.898393;System;System
3192;Taman Futsal Persib;Jalan Supratman No.24;;;;107.6273497;-6.9064832;System;System
3193;SMP dan SMK Islam Terpadu Nurul Imam;Jl. Cihanjuang Kp. Cisintok Blok Kadamulya 1 RT.04 RW.04 Desa Cihanjuang Kecamatan Parongpong Kabupaten Bandung Barat;;;;107.6156104;-6.9228563;System;System
3194;SMAN 1 Sumedang;Jl. Prabu Geusan Ulun 39, Sumedang;;;;107.9214451;-6.858522;System;System
3195;Lapang Voli FPOK Padasuka;Jalan PHH Mustafa No. 200 Padasuka Bandung 40154 Jawa Barat;;;;107.649213;-6.9019216;System;System
3196;Graha POS Bandung;Jl. Banda No. 8 Bandung;;;;107.6173443;-6.9068933;System;System
3197;Gymnasium Berskala Internasional Taruna Bakti Bandung;Jl. Surapati No.155,Cibeunying Kaler,Bandung, Jawa Barat 40122;;;;107.6295349;-6.8995288;System;System
3198;Gedung Kesenian Rumentang Siang;Jl. Baranang Siang No. 1, Kebon Pisang, Sumurbandung,Jawa Barat;;;;107.6154196;-6.9184443;System;System
3199;Universitas Pendidikan Indonesia Kampus Cibiru;Cinunuk, JL. Raya Cibiru, Km. 15,40615;;;;107.7443304;-6.9416614;System;System
3200;Dago Tea House;Jl. Bukit Dago Utara II Bandung, Jawa Barat;;;;107.6179915;-6.8699023;System;System
3201;Sulawesi Barat;Provinsi Sulawesi Barat, Indonesia;;;;118.1937832;-2.2097947;System;System
3202;Kampus II Universitas Pasundan;Jl. Taman Sari Bandung, Jawa Barat;;;;107.6080731;-6.9046921;System;System
3203;Lapangan Kesenjataan Infanteri (PUSSENIF);Jl W.R Supratman No. 60 Bandung, Jawa Barat;;;;107.6249315;-6.9023949;System;System
3204;SMAN 2 Sumedang;Jalan 11 april km 3 sumedang;;;;107.9445285;-6.8485848;System;System
3205;Galeri Ciumbuleuit Hotel;Jl. Ciumbuleuit No. 42A,Jawa Barat 40132;;;;107.6048319;-6.8808719;System;System
3206;Rancaupas;Jl. Ciwidey,Rancabali,Bandung, Jawa Barat 40973;;;;107.3924261;-7.1428079;System;System
3207;SD Sains Al Biruni;Jl Raya Panyileukan No. 11 Soekarno Hatta Bandung;;;;107.71289;-6.93799;System;System
3208;SD/SMP IT Qordova;Jl. Raya Rancaekek - Majalaya,Rancaekek,Bandung, Jawa Barat 40394;;;;107.7493638;-6.9718155;System;System
3209;Pesantren Terpadu Al Kahfi;Jalan SPN Lido, Desa Srogol, Kecamatan Cigombong, Kabupaten Bogor, Jawa Barat;;;;106.8182853;-6.7453802;System;System
3210;Institut Seni Budaya Indonesia Bandung (ISBI);Jl. Buah Batu No.212,Lengkong,Kota Bandung, Jawa Barat 40265;;;;107.628;-6.94338;System;System
3211;Kampus SD. Budi Istri;Jl Sancang No. 4 Kota Bandung;;;;107.6172977;-6.9305709;System;System
3212;Area Gelanggang Olahraga Lodaya;Jl. Lodaya No.20, Lengkong, Bandung, Jawa Barat 40262;;;;107.5981278;-6.9066156;System;System
3213;Gedung Graha Wanita;Jalan L.L.R.E. Martadinata No.84, Bandung, Jawa Barat 40114;;;;107.5526854;-6.9073689;System;System
3214;Pasteur Hyper Point (PHP);Jl Dr.Djundjunan (Pasteur) No. 126-128, Bandung;;;;107.5826634;-6.9001222;System;System
3215;Bale Rame (Plaza Sabilulungan);Jalan Raya Fathu, Kecamatan Soreang, Kabupaten Bandung-Jawa Barat.;;;;107.5270815;-7.0210595;System;System
3216;Universitas Langlangbuana;Jalan Karapitan No.116,Jawa Barat 40261;;;;107.615;-6.93151;System;System
3217;Yayasan Al-Amanah Cileunyi;Jl Raya Cinunuk No.186 Cileunyi Kab. Bandung;;;;107.7281073;-6.932263;System;System
3218;Kampus Pondok Pesantren Terpadu AL-Mutazam.;JL. Cilimus, Jalaksana, Maniskidul,Kec. Kuningan,Jawa Barat;;;;108.4834768;-6.9102308;System;System
3219;SMAN 6 Bandung;Jl. Pasirkaliki No.51,Cicendo,Kota Bandung, Jawa Barat 40181;;;;107.597674;-6.911422;System;System
3220;MTS Yahisha;Mekarjaya,Cihampelas,Bandung Barat, Jawa Barat 40562;;;;107.45089;-6.911;System;System
3221;SMAN 26 BANDUNG;Cipadung,Cibiru,Kota Bandung, Jawa Barat 40614;;;;107.7250893;-6.9173185;System;System
3222;Universitas Islam Nusantara;Jl. Soekarno-Hatta No.530,Buahbatu,Kota Bandung, Jawa Barat 40286;;;;107.6446566;-6.9454093;System;System
